Traj_id,Time_list
11756,"[1470042630,1470042650,1470042660,1470042670,1470043037,1470043047,1470043072.0,1470043217,1470043233,1470043236,1470043251,1470045091,1470045128,1470045348,1470045584,1470045594,1470045648.0]"
11757,"[1470042740,1470043237,1470045078,1470045543.0,1470045588,1470045598,1470045602,1470045612,1470045622,1470045652.0]"
11758,"[1470042616,1470042636,1470042646,1470043039,1470043043,1470045078,1470045094,1470045104,1470045540,1470045550,1470045569,1470045599]"
11759,"[1470042669,1470044542,1470045094,1470045114,1470045494,1470045504,1470045514,1470045544,1470045554,1470045614]"
11760,"[1470044466,1470044481,1470044515,1470044535,1470044555,1470044855,1470044865,1470044891,1470045601,1470045621,1470045641,1470045645,1470045655]"
11761,"[1470042672,1470043048,1470044533,1470044553,1470044573,1470045091,1470045121,1470045512.0,1470045538,1470045565,1470045606,1470045642,1470045646]"
11762,"[1470043079,1470044550,1470045321,1470045336.0,1470045591,1470045601,1470045611,1470045631,1470045651.0,1470045671]"
11763,"[1470043081,1470043091,1470043228,1470043238,1470043248,1470045103,1470045113,1470045525.5,1470045636,1470045666]"
11764,"[1470042615,1470042625,1470042636,1470042661.0,1470043004,1470043014,1470044592,1470044887,1470045590,1470045594.5,1470045625]"
11765,"[1470042624,1470042654,1470042664,1470044559,1470044569,1470045079,1470045099.0,1470045119,1470045129,1470045507,1470045607]"
11766,"[1470043079.5,1470043082,1470043272,1470043324,1470043762,1470044351,1470044385.0,1470045312,1470045314,1470045315]"
11767,"[1470042633,1470042643,1470044521,1470044525,1470044576,1470044919,1470045522,1470045523,1470045543,1470045566,1470045656]"
11768,"[1470042614,1470042629.0,1470042644,1470042664,1470043039,1470043044,1470043059.0,1470043074,1470045097.0,1470045325.0]"
11769,"[1470043049,1470045102.0,1470045122,1470045409,1470045429,1470045439,1470045479,1470045529,1470045533,1470045587,1470045597]"
11770,"[1470042784,1470044515.5,1470044536,1470044546,1470044556,1470044567,1470044577,1470045075,1470045355.0,1470045425,1470045432,1470045442,1470045452,1470045458,1470045462,1470045481]"
11771,"[1470042616,1470042646,1470042666,1470042742,1470042792,1470044565,1470045080,1470045100,1470045120,1470045500,1470045530,1470045540,1470045585.0,1470045608.5]"
11772,"[1470042619,1470042635,1470042665,1470043068,1470043228,1470043248,1470043262,1470043272,1470043280,1470043290,1470043297,1470043319,1470043332,1470044465,1470045575]"
11773,"[1470042639,1470043044,1470044564,1470044574,1470045084,1470045094,1470045104,1470045114,1470045124,1470045470]"
11774,"[1470043050,1470043056,1470044504,1470044514,1470044524,1470044534,1470044554,1470044574,1470045100.0,1470045200,1470045660,1470045670]"
11775,"[1470042653,1470042663,1470043071,1470044535,1470044546,1470044547,1470045109,1470045129,1470045204.0,1470045310]"
11776,"[1470042577.5,1470042628,1470042739,1470044544,1470045105,1470045115,1470045369,1470045389,1470045419,1470045489,1470045629]"
11777,"[1470042641,1470042651,1470043075.0,1470043256.0,1470043306,1470043328.5,1470043431,1470043471,1470043491,1470043511,1470043622,1470043632,1470043662,1470043837,1470043846,1470044315.0,1470044340]"
11778,"[1470042614,1470042644,1470042762.5,1470043234,1470043284,1470043758,1470043793.0,1470045314,1470045324,1470045334,1470045354,1470045364,1470045599]"
11779,"[1470042633,1470042643,1470042941,1470042951,1470042996,1470043000,1470043009,1470043029,1470043039,1470043049,1470044578,1470045094.0,1470045129,1470045557.0,1470045652,1470045662,1470045672]"
11780,"[1470042642,1470044536,1470045075,1470045098.8,1470045356,1470045361,1470045389,1470045643,1470045647,1470045651]"
11781,"[1470043046,1470043049,1470043222,1470045086,1470045116,1470045126,1470045486,1470045515,1470045519,1470045528,1470045532,1470045536,1470045544,1470045548,1470045555,1470045559,1470045562,1470045570,1470045575,1470045580,1470045584,1470045612,1470045632,1470045652,1470045672]"
11782,"[1470042668,1470042672,1470043048,1470043068,1470043083.0,1470043229,1470043239,1470043269,1470045099,1470045103.5,1470045181,1470045618,1470045624,1470045666]"
11783,"[1470042669,1470042999,1470043034.0,1470043074.0,1470044562,1470044572,1470044592,1470044881,1470045193,1470045203,1470045213,1470045238,1470045248,1470045313.5,1470045344,1470045370,1470045390,1470045400,1470045410,1470045500,1470045504,1470045506,1470045516,1470045520.5,1470045571,1470045601,1470045611]"
11784,"[1470042619,1470042638.0,1470043092,1470043218,1470045081,1470045111,1470045512,1470045532,1470045542,1470045562,1470045592,1470045610,1470045614,1470045664]"
11785,"[1470043087,1470044588,1470045498,1470045508,1470045528,1470045598,1470045608,1470045618,1470045624,1470045631,1470045634,1470045637,1470045642,1470045652,1470045662]"
11786,"[1470042631,1470042672,1470043065.0,1470043232,1470043242,1470043272,1470045467,1470045477,1470045572.0,1470045587,1470045602.0,1470045617,1470045637,1470045657]"
11787,"[1470043041.0,1470043086,1470044473,1470044523.0,1470044542,1470044552,1470044574.0,1470045095,1470045523,1470045524,1470045551.6666667,1470045573,1470045595,1470045599,1470045603]"
11788,"[1470042646.0,1470043036,1470043046,1470043056,1470043276,1470043286,1470043796,1470044182,1470044222,1470044232,1470044242,1470044272,1470044274]"
11789,"[1470043244,1470043254,1470043274,1470043314,1470043753,1470043763,1470044739,1470044759,1470045581,1470045611]"
11790,"[1470042620,1470042630,1470043037,1470043047,1470043067,1470044566,1470044589,1470045506,1470045509,1470045577.0,1470045652]"
11791,"[1470042647.0,1470043041,1470043056,1470043151,1470045074,1470045104,1470045114,1470045129,1470045573,1470045583,1470045603]"
11792,"[1470043036,1470043056,1470043076.0,1470044591,1470045126,1470045504.0,1470045534,1470045544,1470045614.0,1470045654,1470045664]"
11793,"[1470042623,1470042633,1470043033,1470044587,1470045081,1470045111,1470045121,1470045554,1470045664,1470045671]"
11794,"[1470042761,1470044543,1470045469,1470045477,1470045508,1470045547,1470045553,1470045561,1470045569,1470045617.5]"
11795,"[1470042646,1470042655,1470042670,1470043054.0,1470043088,1470043234,1470045388,1470045443,1470045444,1470045600.5]"
11796,"[1470042616,1470042636,1470042656,1470043019,1470044528,1470044558,1470044568,1470044578,1470044588,1470045067,1470045087,1470045127.0,1470045279,1470045309,1470045329,1470045349.0,1470045369,1470045379,1470045399,1470045409,1470045619]"
11797,"[1470042624,1470042664,1470042748,1470042752,1470042762,1470042772,1470042782,1470043269.0,1470043395,1470043412,1470043607,1470043907,1470044027,1470044033,1470044106,1470044109,1470044249,1470044269]"
11798,"[1470044535,1470044545,1470044575,1470044835,1470044845,1470044880.0,1470045397.0,1470045627,1470045637,1470045639]"
11799,"[1470042613,1470042629.0,1470042654,1470042757,1470042762,1470042772,1470044542,1470044572.0,1470045079,1470045109.0,1470045507]"
11800,"[1470042615,1470042645,1470043032,1470043072,1470043082,1470043237,1470045078,1470045084.5,1470045105,1470045499,1470045559,1470045569,1470045579]"
11801,"[1470042671,1470043236,1470043264,1470045098,1470045108,1470045118,1470045328,1470045358,1470045438,1470045465]"
11802,"[1470042669.5,1470043027,1470043037,1470043047,1470044531.5,1470044676,1470044706,1470044716,1470044726,1470045430]"
11803,"[1470042617,1470042657,1470042660,1470042664,1470042759.4,1470044522,1470044567.0,1470044582,1470044592,1470045114,1470045404,1470045612]"
11804,"[1470044187,1470044197,1470044217,1470044523,1470044558.0,1470044768.0,1470044875.0,1470045018,1470045116,1470045196,1470045341,1470045346,1470045365.0,1470045386,1470045535,1470045565.6666667,1470045586]"
11805,"[1470044546,1470044576,1470045056,1470045066,1470045081.0,1470045096,1470045106,1470045121.0,1470045476,1470045482,1470045502,1470045520,1470045524,1470045538,1470045543,1470045545,1470045566,1470045581.0,1470045595,1470045599,1470045600,1470045610,1470045630,1470045665.0]"
11806,"[1470042283,1470042406,1470042445,1470042455,1470042539.0,1470042658,1470043033,1470043073.5,1470044542.0,1470045102,1470045112,1470045125,1470045521,1470045541,1470045601.0,1470045641,1470045647,1470045650.5,1470045671]"
11807,"[1470042658,1470043067,1470043072,1470043078,1470044535,1470045076,1470045086,1470045106,1470045522,1470045527,1470045566,1470045576,1470045585,1470045635.857143]"
11808,"[1470042659,1470044527,1470044557,1470044576,1470045112.75,1470045441,1470045451,1470045551,1470045591,1470045611,1470045670,1470045671]"
11809,"[1470042621,1470042662,1470043062.0,1470043270,1470043280,1470043310,1470043777.0,1470044842,1470044861,1470044876,1470044881,1470045259,1470045279,1470045630.0]"
11810,"[1470042638.0,1470042663,1470042733,1470042753,1470044578,1470045079,1470045109,1470045571,1470045591,1470045601]"
11811,"[1470042620,1470042650,1470042660,1470042670,1470042739,1470042749,1470042769,1470044537,1470044547,1470044567,1470044587,1470045496.0]"
11812,"[1470042616,1470042626,1470042636,1470042736,1470042766,1470044540,1470044828,1470044838,1470044845,1470044856,1470044939.25,1470044995,1470045015,1470045035,1470045039,1470045062,1470045067,1470045071]"
11813,"[1470042652,1470042655,1470042665,1470042748,1470042778,1470045111,1470045498,1470045583,1470045603,1470045613,1470045629,1470045641,1470045647]"
11814,"[1470042627,1470042637,1470043072,1470044533,1470044553,1470045082,1470045092,1470045116,1470045126,1470045607]"
11815,"[1470042633,1470042643,1470043038,1470043076,1470044551,1470044555,1470045127,1470045321,1470045329,1470045360,1470045380,1470045410,1470045424,1470045437.5,1470045442,1470045452,1470045651,1470045661,1470045671]"
11816,"[1470042847,1470042859,1470042909.3333333,1470042956,1470042958,1470042960,1470042971,1470045116.5,1470045342,1470045357]"
11817,"[1470042650,1470042657,1470042660,1470043040,1470043067,1470043215,1470043221,1470043227,1470043232,1470043239,1470043246,1470043261,1470043268,1470045078,1470045201,1470045222,1470045252,1470045435]"
11818,"[1470042198,1470042208,1470042218,1470043305,1470043310,1470043754,1470043764,1470043784,1470043794,1470044469,1470044724,1470045564,1470045574]"
11819,"[1470042618,1470042628,1470042668,1470043038,1470043048,1470043078,1470043228.0,1470043265,1470043793,1470043799.5,1470043810,1470044375,1470044720.0,1470044755,1470044765,1470045566.0,1470045596]"
11820,"[1470042626.0,1470042641,1470042671,1470043035,1470043048,1470043051,1470043053,1470043055,1470043058,1470043061,1470043064,1470043068,1470043071,1470043273,1470043285,1470043310,1470043518,1470043528,1470043568,1470045405,1470045408]"
11821,"[1470042622,1470042651,1470042661,1470042668,1470043039,1470043049,1470044542,1470044552,1470045514.0,1470045544]"
11822,"[1470042613,1470042637.5,1470043035,1470043075,1470045503,1470045553,1470045563,1470045593,1470045613,1470045648.0]"
11823,"[1470042672,1470044544,1470044564,1470044569,1470044584.0,1470045090,1470045095,1470045115,1470045125,1470045240,1470045484]"
11824,"[1470043049,1470043063,1470043213,1470043223,1470045089,1470045612,1470045620,1470045621,1470045625,1470045665]"
11825,"[1470043024,1470043034,1470043044,1470043069.0,1470043213,1470043233,1470043772.0,1470043822,1470043872,1470044303.0,1470044330.0]"
11826,"[1470043033,1470043233,1470043243,1470043278.8888888,1470043780,1470043800,1470043820,1470044009,1470044029,1470044036,1470044066,1470044107,1470044109,1470044111,1470044113,1470044119,1470044129,1470044132]"
11827,"[1470042619,1470043044,1470043054,1470044572.0,1470044892,1470044963,1470044973,1470044989,1470045005,1470045045,1470045065,1470045223,1470045233,1470045262,1470045271,1470045290,1470045310,1470045320,1470045340,1470045350,1470045360,1470045370,1470045376.0,1470045400,1470045540,1470045577]"
11828,"[1470042654,1470043044.0,1470043059,1470043759,1470043779,1470043864,1470043914,1470043924,1470044019.0,1470044056,1470044067.0]"
11829,"[1470042743,1470042763,1470042773,1470045512,1470045522,1470045532,1470045551,1470045581,1470045618.0,1470045658]"
11830,"[1470042628,1470043038,1470043058,1470043068,1470043076,1470043086,1470044549,1470045111,1470045386.0,1470045481]"
11831,"[1470042621,1470042646,1470042647,1470042667,1470042763,1470042773,1470043243,1470043293,1470043313,1470044435,1470044438,1470044745,1470045237,1470045277]"
11832,"[1470042627.0,1470043052,1470043062,1470043072,1470043077,1470044538,1470044558,1470045079.0,1470045591,1470045601,1470045627]"
11833,"[1470042615,1470042645,1470043060.8333333,1470043218,1470043228,1470043238,1470043258,1470045065,1470045354,1470045587,1470045597]"
11834,"[1470042620,1470043237,1470043262.0,1470045085,1470045095,1470045550,1470045560,1470045576,1470045606,1470045666]"
11835,"[1470042619.0,1470044539,1470044550,1470044553,1470044561,1470044564,1470044574,1470045117,1470045345,1470045365,1470045572,1470045582,1470045592,1470045612]"
11836,"[1470043034,1470043234,1470045505,1470045565,1470045574,1470045593,1470045611,1470045624,1470045635,1470045639.5,1470045649]"
11837,"[1470042620.0,1470042656,1470044534,1470044554,1470044584,1470045086,1470045096,1470045116,1470045346,1470045356,1470045366,1470045416,1470045456,1470045476,1470045487]"
11838,"[1470042615,1470042625,1470042635,1470042639,1470042644,1470042654,1470043203,1470043223,1470045100.0,1470045509,1470045548,1470045667]"
11839,"[1470042622.5,1470042658.0,1470043053.0,1470043083,1470044556,1470044566,1470044586,1470045520,1470045650,1470045660]"
11840,"[1470042628,1470042638,1470042648,1470043054,1470043074,1470044533,1470044592,1470045081.0,1470045116.0,1470045517,1470045673]"
11841,"[1470042629,1470042654.0,1470044554,1470044557,1470044566,1470044576,1470044725,1470045390,1470045433,1470045443]"
11842,"[1470042612,1470042622,1470042624,1470042646,1470042649,1470042669,1470043249,1470043274,1470043284,1470043294,1470043304,1470043760,1470043780,1470043809,1470044744,1470045602,1470045604,1470045623]"
11843,"[1470042622,1470042625,1470044558,1470044568,1470045082,1470045112,1470045132,1470045515,1470045525,1470045535,1470045645,1470045648]"
11844,"[1470042649,1470042651,1470042657,1470042670,1470043042,1470043076,1470043220,1470043230,1470045087,1470045117.0,1470045494,1470045514,1470045524,1470045564,1470045634,1470045644,1470045653]"
11845,"[1470042636,1470042747,1470042764,1470042774,1470042784,1470045075,1470045421,1470045431,1470045451,1470045656]"
11846,"[1470042665,1470043039,1470043049,1470044537,1470044587,1470045077,1470045117,1470045317.0,1470045332,1470045333.5,1470045344,1470045664]"
11847,"[1470043041.5,1470043046,1470043059,1470044546.25,1470044585,1470045504,1470045524,1470045554,1470045584,1470045614,1470045624,1470045645.5,1470045657]"
11848,"[1470043050.0,1470044580,1470044850.0,1470044870,1470044874,1470044877,1470044887,1470045256,1470045266,1470045286]"
11849,"[1470043071.0,1470043216,1470043226,1470043286,1470044354,1470044360,1470044364,1470045319,1470045509,1470045539,1470045549,1470045559,1470045579,1470045599,1470045619,1470045659]"
11850,"[1470042618,1470042628,1470042648,1470043051,1470044569,1470044589,1470045088,1470045326,1470045394,1470045434.0]"
11851,"[1470043047,1470044539,1470044569,1470044575,1470044578,1470044700.857143,1470044757,1470044784,1470044797,1470044827,1470044837]"
11852,"[1470043067.0,1470044837,1470045314,1470045324,1470045366.0,1470045549,1470045559,1470045587,1470045614,1470045616]"
11853,"[1470042637,1470042644,1470042647,1470044544,1470044564,1470044584,1470044844,1470044854,1470044864,1470045017,1470045616]"
11854,"[1470042656,1470042662,1470042668,1470042733,1470042753,1470045497,1470045517,1470045527,1470045537,1470045557,1470045607]"
11855,"[1470042618,1470043036,1470045114,1470045124,1470045495.5,1470045499.5,1470045511,1470045513,1470045546.0,1470045576,1470045586]"
11856,"[1470044541,1470044546,1470044586,1470044835,1470045331,1470045351,1470045356,1470045358,1470045408.0,1470045448]"
11857,"[1470043285.5,1470043328,1470043522,1470043542,1470043562,1470043642,1470043672,1470043682,1470043795,1470043825,1470043845,1470043854,1470043860,1470043876,1470043916,1470044031,1470044045,1470044065,1470044254]"
