section_id,s_node,e_node,length
66822,67702,5427,7.050755199
66823,5427,76433,10.20526452
66824,67709,67710,1.964866917
66825,28482,44955,0.199920437
66826,44955,28460,3.260841142
66827,28460,44728,0.242404984
66828,44728,44729,0.353940132
66829,44729,28459,0.398014279
66830,28459,44730,0.214652731
66831,44730,44731,0.291744171
66832,44731,28446,0.303939358
66833,28446,44957,2.22583265
66834,44957,67711,2.851673581
66835,67711,67712,0.947356193
66836,67713,17578,8.264739738
66837,17578,12079,3.042217498
66838,67714,67713,2.252405234
66839,12084,67716,8.797100148
66840,67716,67715,2.376127614
66841,50658,46024,6.619202596
66842,46024,46023,14.26770008
66843,46023,77527,1.796826154
66844,77527,12078,0.989485513
66845,67717,67718,1.633736498
66846,67719,67723,0.694236876
66847,67723,67722,0.422137574
66848,67722,40498,8.384858257
66849,40498,40497,1.119514426
66850,40497,40495,0.64208092
66851,40495,40493,0.751397866
66852,40493,40491,0.43678727
66853,40491,52647,0.839695929
66854,52647,40492,0.655057712
66855,40492,54648,0.211142362
66856,54648,40494,0.479171418
66857,40494,40496,0.558112541
66858,40496,40499,0.582661456
66859,40499,40500,1.357078216
66860,40500,67721,7.894801218
66861,67721,55610,0.612406421
66862,55610,67720,0.681535245
66863,15404,78703,0.997034693
66864,78703,67747,13.52411757
66865,67747,67746,3.16293835
66866,67748,78702,13.54897992
66867,78702,15401,0.974388679
66868,67749,67748,3.164763998
66869,21242,21244,4.140959189
66870,21244,19146,13.3803799
66871,67752,21242,8.97459023
66872,67755,67752,2.614639085
66873,21242,67753,9.005879927
66874,67753,67754,2.574278885
66875,20242,21246,2.181226175
66876,21246,15305,16.34370456
66877,15305,51483,13.69568666
66878,51483,67757,7.287697433
66879,67757,67756,1.324946461
66880,20187,67759,22.80491659
66881,67759,67758,1.51893365
66882,67760,20209,22.63093224
66883,67761,67760,1.586241931
66884,16638,20207,0.839009764
66885,67762,67763,1.237798789
66886,50453,67773,9.794732022
66887,67773,67772,1.713619532
66888,67772,71923,2.910462565
66889,71923,67771,2.719128074
66890,67771,71922,2.440239634
66891,71922,67770,2.613233888
66892,67770,69177,2.308577115
66893,46244,67788,5.56494394
66894,67788,47752,8.658638599
66895,47752,47751,16.82313792
66896,47751,46242,16.01965504
66897,46242,67787,6.950432367
66898,67787,67786,2.750184857
66899,67800,1092,12.28198584
66900,67802,67803,1.208866223
66901,67803,67804,5.361276187
66902,67804,2460,13.84318336
66903,2460,67805,1.199005502
66904,67805,2452,0.732870644
66905,2452,68562,1.026025628
66906,68562,78425,3.444234799
66907,78425,67807,0.65930652
66908,67807,72473,1.98556525
66909,72473,67808,9.677440908
66910,67808,67809,3.251421067
66911,67809,67812,1.673040545
66912,67812,67813,5.155951178
66913,67813,67814,6.158375091
66914,67814,67815,3.771542952
66915,67815,72486,2.028459886
66916,72486,3057,2.532031863
66917,67816,468,5.140756992
66918,2310,67816,7.799199461
66919,67832,67828,0.672919676
66920,67828,67833,15.01165177
66921,67833,67834,1.465653099
66922,67834,67829,3.203915029
66923,67829,67830,4.476665921
66924,67830,67835,6.277481011
66925,67835,67836,1.068010493
66926,67836,67831,8.074771377
66927,67831,32114,1.231688994
66928,32114,67847,1.231459416
66929,67847,67846,8.117832236
66930,67837,67827,13.69271081
66931,67827,44986,1.424513308
66932,44986,32120,0.676048561
66933,67838,67837,1.465526628
66934,44975,44976,2.749613265
66935,44973,70270,1.032126525
66936,70270,44974,15.83472352
66937,44974,67826,2.889271541
66938,67826,67825,2.10425235
66939,67825,44975,2.315954269
66940,44990,67823,2.303740987
66941,67823,67824,2.104457774
66942,67824,44991,2.700023024
66943,44991,44992,16.81004082
66944,44989,44990,2.726521574
66945,67845,67848,6.285348579
66946,67848,44937,4.489443085
66947,44937,67838,3.08174241
66948,67846,67845,1.067889403
66949,48682,48681,1.903390756
66950,48681,48680,3.618559192
66951,48680,65279,1.523238812
66952,65279,48672,1.895776384
66953,48672,48671,4.590688028
66954,62744,67850,1.888573325
66955,13609,62744,1.664847195
66956,62743,13610,1.77718069
66957,67851,62743,1.875970684
66958,27116,27117,8.07250192
66959,27117,27328,3.871976548
66960,27328,76716,1.603062734
66961,76716,27108,0.90818884
66962,27108,27112,6.772466931
66963,27112,27114,2.783353817
66964,27114,27111,4.326049057
66965,27111,27109,3.183014096
66966,27109,27113,2.512698897
66967,27113,27115,2.382725174
66968,27115,27106,0.902158285
66969,27106,67852,2.927700069
66970,67852,27110,1.168924089
66971,41615,67858,2.235438863
66972,67858,10559,11.53140066
66973,10559,41646,2.120992712
66974,41646,80618,6.319857897
66975,80618,41624,7.695957801
66976,10558,67856,2.818864609
66977,13634,78259,7.701678737
66978,78259,68110,4.971981751
66979,68110,67863,12.31599246
66980,67863,67864,3.900921481
66981,67865,77597,8.310572392
66982,77597,78275,2.699674194
66983,78275,78274,8.956415415
66984,78274,10556,9.06989636
66985,5297,67865,2.495235319
66986,14426,14427,11.45979573
66987,14427,18081,4.380254792
66988,18081,67866,3.751593258
66989,67867,18087,3.531377048
66990,18087,14425,4.45257965
66991,14425,14424,11.37864055
66992,67869,67867,1.892403859
66993,67866,67868,1.976109429
66994,67900,67902,2.370631098
66995,67902,67877,2.272758635
66996,67877,67878,6.858268906
66997,67878,67879,16.91085039
66998,67879,67880,36.23024476
66999,67880,44028,0.721940038
67000,44028,44027,2.7692302
67001,44027,67881,3.075784151
67002,67881,67882,0.866803241
67003,67882,67883,35.73188043
67004,67883,67884,16.8650343
67005,67884,67885,6.9715764
67006,67885,67903,2.004199621
67007,67903,67899,2.604021207
67008,67889,67891,6.706303725
67009,67891,67895,3.100418051
67010,67895,67874,3.055611857
67011,67874,67893,3.640268457
67012,67893,67875,3.674839601
67013,67875,67898,4.016830911
67014,67898,67876,3.771712513
67015,67876,67900,2.809552174
67016,67899,67886,2.810851236
67017,67886,67901,1.532320704
67018,67901,67897,2.412849881
67019,67897,67887,3.868778895
67020,67887,67894,3.784532429
67021,67894,67888,3.574451555
67022,67888,67896,3.132325692
67023,67896,67892,3.178143114
67024,67892,67890,6.734963207
67025,19045,76097,6.037085689
67026,76097,67916,8.021739042
67027,67916,67909,3.163803564
67028,67909,67914,25.81526905
67029,67914,67300,3.460675838
67030,67300,900,13.14844322
67031,895,44495,7.003640565
67032,44495,67299,5.944701345
67033,67299,67907,1.550271468
67034,67907,67910,26.97249989
67035,67910,67915,3.211706468
67036,67915,70007,4.259588554
67037,70007,67911,10.46203195
67038,67911,19044,0.767283975
67039,19044,44562,4.791310618
67040,4572,19045,5.676904417
67041,38306,76104,14.030821
67042,76104,76090,1.64478571
67043,76090,915,1.500665207
67044,915,67958,6.205742906
67045,67958,47394,4.530466144
67046,3157,912,11.09489539
67047,912,70014,1.760591383
67048,70014,38258,10.25590402
67049,38258,67982,0.835732822
67050,67982,913,5.445145405
67051,913,60714,16.84665587
67052,67977,67976,3.449989236
67053,38262,76091,6.50416287
67054,76091,933,7.251960972
67055,933,3158,9.711780368
67056,3158,934,11.29293342
67057,934,67979,2.304645214
67058,67979,67978,3.48332624
67059,67976,911,4.383451463
67060,911,3157,9.230767515
67061,896,70008,9.75646019
67062,70008,50154,61.36579577
67063,67304,67297,17.26321432
67064,67297,67306,3.835924259
67065,18752,67970,9.070752913
67066,67981,67966,1.95425392
67067,67966,33542,7.329688605
67068,45520,62161,4.947233013
67069,62161,46326,1.912090867
67070,46326,67986,0.854700823
67071,47705,67985,0.849906166
67072,67986,47705,0.857578349
67073,67999,73316,5.357447785
67074,73316,67989,11.17278772
67075,67989,67990,6.533755159
67076,67990,77993,4.110121636
67077,77993,67991,3.211222889
67078,67991,67992,8.66921985
67079,67992,73287,5.659956691
67080,73287,67993,3.391024886
67081,67993,67994,7.800249919
67082,67994,67995,9.232839207
67083,67996,67997,3.282363984
67084,67997,67982,0.471052778
67085,67995,67996,2.980673873
67086,45535,67989,0.747208872
67087,67989,45518,0.86440035
67088,67986,76981,3.826133528
67089,76981,67987,3.935062075
67090,67987,68004,3.065938049
67091,68004,73315,1.24499953
67092,73315,67988,1.843300783
67093,67988,68003,3.283115905
67094,68003,68000,3.544701632
67095,68000,67999,2.537492523
67096,45519,68002,3.477096753
67097,68002,67983,3.216021875
67098,67983,68005,3.517436883
67099,68005,67984,3.486434174
67100,67984,47705,6.968763221
67101,68001,45519,2.578788711
67102,71216,71218,1.899097447
67103,71218,18641,2.482893808
67104,18641,18671,2.877183407
67105,18671,18660,10.35617892
67106,18660,18818,9.970155189
67107,18812,18787,8.51933346
67108,18787,18813,27.90831022
67109,18802,18788,27.91744383
67110,18788,18803,8.557068933
67111,18803,68018,4.083231266
67112,68018,33543,8.664561232
67113,33543,18804,10.44104378
67114,18802,18813,0.628126327
67115,18785,65870,5.622534306
67116,68020,68019,2.411359281
67117,18786,18787,2.249080766
67118,18787,18788,0.628574777
67119,68021,18786,2.556077237
67120,33071,5438,1.634857852
67121,5438,44119,1.748148796
67122,33078,33071,2.350302784
67123,68042,50075,5.223466084
67124,50075,60513,1.088403921
67125,68043,68042,1.871004788
67126,60640,76322,0.653300625
67127,76322,44561,0.831226731
67128,44561,68045,5.685188067
67129,68045,68044,1.870374433
67130,50729,50727,7.249372993
67131,50727,52586,0.874877297
67132,52586,50725,5.999109357
67133,50725,50723,6.266304426
67134,50723,68046,7.036621278
67135,68046,50721,1.736911208
67136,68047,50722,3.301150628
67137,50722,50724,10.69825143
67138,50724,52585,5.217267919
67139,52585,50726,0.822140574
67140,50726,78491,7.313904755
67141,68048,68047,1.798217574
67142,9550,9540,2.433144862
67143,9540,68049,3.939908829
67144,68049,68050,2.061438303
67145,68050,68051,2.207919304
67146,68051,68052,2.099695738
67147,68052,68101,4.938248056
67148,68102,68080,0.767969213
67149,68080,68081,2.430093092
67150,68081,68082,4.636226236
67151,68082,68083,3.140202155
67152,68083,68084,3.588739529
67153,68084,68085,3.750780482
67154,68085,68086,3.205079434
67155,68086,68087,3.885937609
67156,68087,68088,3.127330848
67157,68088,68089,2.912924519
67158,68089,68090,2.716173102
67159,68070,68071,4.623939966
67160,68071,68072,2.819125589
67161,68072,68073,2.474323077
67162,68073,41567,9.763911135
67163,68099,68067,2.469013032
67164,68056,68057,2.385030589
67165,68057,68058,2.745964979
67166,68058,68059,3.464956263
67167,68059,68060,3.269219101
67168,68060,68061,3.568828651
67169,68061,68062,4.213026417
67170,68062,68063,2.853544087
67171,68063,68064,2.284737479
67172,68064,68065,3.224806178
67173,68065,68066,3.765592175
67174,68066,68099,1.968424285
67175,68100,68056,3.740255377
67176,68053,68054,3.082198922
67177,68054,68055,8.522866598
67178,68055,68100,2.567088258
67179,68101,68053,2.011424314
67180,41566,68074,12.23043799
67181,68074,68075,3.018992347
67182,68075,68076,4.628225184
67183,68076,68077,3.444768013
67184,68077,68078,2.064040086
67185,68078,68079,3.64555318
67186,68079,68103,2.076094593
67187,68103,68102,2.510419399
67188,68105,68094,4.624808826
67189,68094,68095,3.013727925
67190,68095,68096,2.756505809
67191,68096,68097,2.887403738
67192,68097,68098,2.360751369
67193,68098,9550,2.808185685
67194,68090,68104,3.66964253
67195,68104,68091,2.501443105
67196,68091,68092,8.264874489
67197,68092,68093,3.019479094
67198,68093,68105,1.863714074
67199,68107,68108,5.357161962
67200,68108,68111,10.9141869
67201,68111,68112,3.093748088
67202,68112,68113,3.55379057
67203,68113,68114,2.061452624
67204,68114,68115,1.146458534
67205,68115,78271,5.460815852
67206,78271,78269,17.42290015
67207,78269,68116,6.692019138
67208,68116,68117,7.164542429
67209,41591,67461,6.744452251
67210,41584,67462,3.168771239
67211,67462,67461,2.058133396
67212,72982,41582,1.914656549
67213,41582,77556,1.151205199
67214,77556,67460,2.077737139
67215,67460,68109,3.144208998
67216,68120,68121,1.150181918
67217,68121,68122,1.74400337
67218,68122,68123,20.69711661
67219,68117,68118,2.008160582
67220,68125,68124,12.69218216
67221,68124,78277,6.116653771
67222,78277,13635,6.604807713
67223,68123,68125,3.869242792
67224,21391,21395,5.074930718
67225,21395,42104,2.15856045
67226,42104,21421,6.010990047
67227,21421,21383,4.607885895
67228,21383,42056,6.889693253
67229,42056,21412,6.93764512
67230,21412,21430,9.39350226
67231,68133,65615,0.717493506
67232,65615,66606,16.78189658
67233,66606,21408,20.35461425
67234,68140,62747,4.47757408
67235,62747,42063,1.129956431
67236,42063,67851,23.12321502
67237,68141,68140,1.861497666
67238,21412,68138,0.871606
67239,68138,68137,13.33731336
67240,68137,68139,1.271273543
67241,68139,68136,13.20138943
67242,68136,68143,15.41890294
67243,68143,68142,2.484587254
67244,17579,65855,6.353803047
67245,65855,42107,1.010814955
67246,11688,17579,2.123974283
67247,11688,7408,16.77785747
67248,42105,21406,14.27868373
67249,18337,60454,13.65638143
67250,60454,38592,5.619204929
67251,18338,76259,10.94452215
67252,76259,18339,1.912601468
67253,18339,18441,3.798893615
67254,18441,18340,12.56390428
67255,18340,76250,6.317346782
67256,76250,47576,2.056755391
67257,47576,18182,6.027260155
67258,60457,60456,2.091215692
67259,60456,60455,2.521544787
67260,60455,18338,14.54303498
67261,18337,18338,1.09817707
67262,68157,68150,8.50722204
67263,68150,68151,6.808265571
67264,68151,68152,16.17797008
67265,68153,68154,4.043941348
67266,68154,68155,8.270164871
67267,68155,68524,6.645774763
67268,68524,68156,0.49931004
67269,68156,60458,10.04555179
67270,68152,68153,1.055104579
67271,38597,68146,1.940823612
67272,68146,68147,0.863662667
67273,68147,68148,0.737696644
67274,68148,68149,2.000810683
67275,68149,68157,2.715348997
67276,62389,51912,2.77231162
67277,51912,51913,4.869550877
67278,51913,10329,6.445885402
67279,68200,5024,4.096468169
67280,10333,10328,0.903503754
67281,10328,51902,5.995479426
67282,51902,51911,5.089951702
67283,51911,54575,2.789366539
67284,5029,68201,4.449313131
67285,54574,51883,3.486602608
67286,51880,54574,3.822149242
67287,48780,51892,4.182123101
67288,51917,51897,3.715208994
67289,29174,76560,1.026122764
67290,76560,76561,1.304200464
67291,76561,76562,7.882922123
67292,76562,76563,9.827847645
67293,76563,76564,42.4483366
67294,76564,76565,13.18249094
67295,76565,76566,0.683882697
67296,76566,36436,1.016840196
67297,36436,10428,0.415316869
67298,36430,10428,0.789665231
67299,36430,36435,0.394989866
67300,36435,76546,0.756333574
67301,76546,10427,1.119378193
67302,10427,76545,7.448852748
67303,76545,76544,44.56845521
67304,76544,76543,21.29050214
67305,76543,76542,1.869128972
67306,76542,76541,1.167193911
67307,76541,76591,0.194588626
67308,76591,76557,0.244617069
67309,76557,76556,0.730170434
67310,2954,1871,4.715629542
67311,1871,74281,12.08026891
67312,74281,2947,0.526075575
67313,2947,2951,0.667781618
67314,2951,3078,0.7169681
67315,3078,76203,2.31485494
67316,76203,79445,1.581723274
67317,79445,68225,0.430116315
67318,68225,79499,0.944499171
67319,79499,1307,2.767732442
67320,1307,79447,8.427550978
67321,79447,79446,2.343373805
67322,79446,1308,1.76997812
67323,1308,2942,14.9469343
67324,2942,69879,19.42242632
67325,69879,1309,6.367905733
67326,1309,68230,8.002073596
67327,68230,2940,0.918174799
67328,2940,2938,0.549992019
67329,2938,2939,4.071061166
67330,2939,30525,8.341709644
67331,68239,68240,18.73841254
67332,68240,68241,5.028894523
67333,68241,68242,2.624135682
67334,68242,68243,2.522774122
67335,68243,68259,2.006201238
67336,68259,68244,3.173966859
67337,68244,72449,2.037318543
67338,72449,68245,1.760265292
67339,68245,68257,3.71024678
67340,68257,68246,4.777904404
67341,68246,68247,7.773510787
67342,68247,68248,21.33213651
67343,68248,68249,0.562763166
67344,68249,68569,4.637130959
67345,68569,68250,0.103243886
67346,68250,68255,7.373814952
67347,68255,68251,5.151813713
67348,68251,68252,1.249198326
67349,68252,3061,0.371466089
67350,68239,3069,0.999348588
67351,60036,10081,0.832679815
67352,10081,64672,2.639611281
67353,60036,66441,19.12615458
67354,66441,2030,2.257209931
67355,8214,68299,3.817859135
67356,68299,8205,2.22801821
67357,8205,68308,0.258870807
67358,68308,8206,1.73138537
67359,8206,68291,0.669096852
67360,68291,68285,0.659614241
67361,68285,62,0.710993917
67362,62,68303,0.350675826
67363,68303,68304,0.416417986
67364,68304,68275,0.339922298
67365,68275,68305,0.461354161
67366,68305,68288,0.595620917
67367,68288,68306,0.713860203
67368,68306,68276,0.601409105
67369,68276,68294,0.629903067
67370,68294,68284,0.420250998
67371,68284,68289,0.504135564
67372,68289,68279,0.78218462
67373,68279,68278,0.886942971
67374,68278,68295,0.551377618
67375,68295,68309,0.231002402
67376,68309,63,0.350655968
67377,68278,68283,1.624041139
67378,68283,68296,0.536244929
67379,68296,68282,0.486253355
67380,68282,68302,0.514943175
67381,68302,8206,0.514334527
67382,68276,68307,0.569849534
67383,68307,72508,0.254502716
67384,72508,1793,0.21089715
67385,1793,68310,0.114774752
67386,68310,8210,0.784092764
67387,8214,8215,1.345101452
67388,8215,68254,0.662622782
67389,68254,68297,0.623792787
67390,68297,8216,0.435047552
67391,8216,68253,0.418155885
67392,68253,8213,0.494121846
67393,3382,3197,3.043454493
67394,5226,44039,10.733422
67395,44039,44038,4.933655203
67396,44038,842,1.914841355
67397,842,44036,1.837641157
67398,44036,44034,1.784614089
67399,44034,5229,3.028473787
67400,5229,843,3.423718341
67401,843,5232,16.49655493
67402,5232,67905,0.509212604
